UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Acadsb|Q9DBL1,886279.4093,573429.8446,569664.6352,657507.0915,671900.8929,915656.0555,687872.7188,581343.0404,647056.1428,629434.7865,883821.6471,388295.8935,299419.4156,342518.2023,375558.2314,288304.4618,387207.4262,298598.7019,353712.373,340413.1215,339718.2244,384909.3284,751894.0627,689276.2641,799772.2871,778858.4537,711016.4455,745699.589,734107.9606,738265.2335,672822.9319,716759.8175,752039.8014,674347.0664,654714.262,710226.6645,440614.7268,584074.3392,699408.7336,644356.0788,547259.4191,511462.7842,444203.5922,599631.4715
Acadvl|P50544,1684906.295,885566.6305,864982.4793,1090464.257,1113465.947,1747619.492,1246257.411,1003097.333,963586.9268,961777.4169,1720466.869,1046990.088,816445.8675,828320.7938,754805.8505,734157.6314,1096670.577,685403.0177,906936.0259,789844.9332,794576.4482,1115689.489,782604.7817,652405.3137,1916914.729,822527.3129,740070.0549,826195.9865,620104.9281,678309.694,639756.6236,563519.3205,858442.7534,331366.9275,288376.8054,221175.5022,201790.212,214694.4019,330524.7839,255597.1484,197958.5213,235218.5221,170636.1148,310794.4891
Acap2|Q6ZQK5,726591.0168,921358.4652,822560.9393,823239.1613,872473.2147,772855.5404,772657.129,822913.0025,944785.5339,989802.6374,803797.9089,643583.0179,832729.9925,747096.1079,748086.8424,705869.0342,661300.6304,776608.3144,774431.024,714833.8377,789607.7967,645791.2671,848159.8937,869974.4488,912025.7257,860151.5869,741901.9869,913589.9911,863596.3877,915040.6851,1041289.131,1111152.417,960727.8336,682319.5632,513521.6924,723394.6381,770626.2867,695402.1174,726225.5763,704766.9771,756983.173,765653.2657,732096.1508,479091.8291
Acat1|Q8QZT1,39942491.12,27823651.5,31105831.43,34143055.31,26790562.69,39730191.03,32198273.93,28327694.14,26099593.5,30364941.32,40132245.19,50224561.14,40244994.25,42955640.39,41812544.14,42551846.3,49169593.48,36858203.41,45400355.61,42786133.31,43966993.59,48048299.69,42790165.5,34996744.96,34937808.65,38838522,35821377.54,42062159.91,35863780.27,36880460.6,33149811.95,33566747.31,42039132.95,52387948.9,49159739.5,46769245.17,41828192.78,39072615.11,51636966.34,47049552.68,37950649.94,38972151.36,32680578.62,52363814.98
Acat2|Q8CAY6,1953401.134,2107279.386,2130873.149,2159437.26,2450789.972,2162893.564,2373015.648,2217043.506,2541101.602,2437049.708,2083252.04,2366738.349,3419303.898,3245147.003,4031113.422,3130034.547,2783614.886,3779495.182,3115592.806,2344655.772,2995011.221,2685583.814,3093375.223,2619754.222,2529687.043,3027288.713,2661987.909,3209405.397,3091476.751,3080975.825,2847543.754,3543899.111,3294338.371,1707297.94,2077015.44,1780225.407,1637448.564,1978982.39,1786731.632,1562529.841,1789623.027,1667424.757,1696767.378,1686893.641
Acbd5|Q5XG73,334770.4421,361724.3129,339362.1679,350688.4926,380605.8734,298912.8713,407605.9404,287343.5076,466781.2237,432041.6397,293218.1619,201515.4658,214307.3794,224147.5909,229565.3941,236294.5924,213001.5865,228440.6537,209634.2754,271380.7694,235264.2547,196650.4699,103735.7302,132951.7648,103870.3812,108196.3572,103656.2625,108948.1935,99650.54674,116270.1313,116058.6298,112943.3176,113971.1305,279879.7849,259269.7883,337091.013,312815.065,337626.024,248345.3668,350104.7201,334214.0565,362144.358,364424.0033,235563.2176
Acbd6|Q9D061,143309.4725,133793.7608,125139.2204,135886.8251,126463.695,135066.9576,118266.5509,126576.9984,123977.0771,127000.983,143867.3273,459555.1894,460148.8565,423767.1105,440271.5705,368721.2449,466690.9674,445566.043,421574.605,342632.2905,417971.425,500254.2593,431637.7452,464449.8601,470361.6747,515319.8332,445095.6712,520870.5431,418589.0706,440692.7935,521590.1064,498348.2715,449807.7245,285867.8177,380993.3576,311699.747,300229.3382,422073.338,303082.3561,303042.6794,304797.6463,279271.1882,308672.6996,252146.5993
Ache|P21836,910138.9787,1149593.84,1298222.018,1136111.993,1000208.75,930391.236,1095855.363,1190238.288,1050693.658,967495.6677,970734.8977,1741135.628,2032067.424,2009106.14,2073434.171,2454677.097,1813447.621,2105161.373,1965041.451,2307957.286,2476545.849,1917009.55,2624535.636,3262011.935,2548837.64,2707138.235,3249419.122,2610664.458,2993777.792,3557646.77,4103503.281,3056913.048,2769760.717,1687139.479,2185373.428,1787943.452,2432796.752,2361830.679,1735258.038,2421781.212,2208155.703,2513396.814,2382440.85,1626263.464
Acly|Q91V92,27689478.35,28546961.79,28587408.86,30124782.61,25084280.89,28831374.32,26111603.8,26693360.08,35029580.26,32997362.28,28976478.97,24331589.56,27881320.49,27744547.77,31529606.81,27206206.42,24652002.93,30923893.49,27198763.83,21932943.75,29077521.05,24490724.94,30120457.84,28235855.27,24435246.77,25398650.21,26200535.34,31293751.11,31343745.2,33268883.09,36007628.39,32440313.08,31480010.27,19584437.37,22594495.68,18727706.78,19287678.83,17958519.21,19767549.54,18984180.66,20193497.19,20720077.19,18727768.89,20540384.92
Aco1|P28271,973582.4683,954719.918,941520.4531,1081521.22,1146060.563,945720.7003,1065890.412,1059083.642,1129225.289,1110166.21,970347.2041,655212.0822,640945.8933,595319.0324,496221.9016,567427.2666,672424.8151,624338.6458,588262.0478,458024.839,604389.9503,675786.6173,893592.4048,834385.7027,840155.2173,902921.6897,815670.2636,963650.0396,897152.2609,912654.6972,803284.6251,880437.6555,923968.5926,782519.4292,653061.51,692959.0969,661342.2484,591267.0074,819185.2652,596333.5006,644588.2804,576343.5159,598044.7047,751486.7379
Aco2|Q99KI0,105413553.5,72826419.07,82170761.78,90642195.12,65025999.13,107692805.8,77126788.07,71078885.11,77309212.68,83652581.56,103980785.1,130194149.7,116527866.5,120563456.6,125080520.5,123590172.5,128555854.7,106373463.2,133599514.4,112323005.7,118748484.6,131106093.5,131106736.6,112318278,111053560.4,126156701.3,112207692.6,132563421.2,115424567.5,122782955.4,100396232.4,109502100.1,132340151.8,131990038,117600530.1,120359893.3,98036794.69,83163432.62,132146464.7,116418599,100411899.9,92668947.78,71131764.64,132662936.4
Acot1|O55137,565738.0481,642318.8876,522492.2488,595806.9777,566346.5089,602572.5091,571824.1601,534992.0988,577289.3584,588573.1356,582452.6371,723010.6325,871887.9099,785885.2262,842317.0707,819181.5473,747439.0087,848986.3104,822574.4344,781895.0782,814381.8377,791968.1151,1158844.199,1084429.882,1170542.222,1190250.762,1086632.379,1251087.859,971726.411,1115760.086,1012291.292,1099862.235,1125392.41,1481411.105,1585757.951,1422408.862,1252733.216,1413164.39,1636312.683,1425862.512,1363152.88,1443292.293,1324772.855,1438511.133
Acot11|Q8VHQ9,360539.0387,320346.9701,306440.8861,315843.385,289807.5679,353613.4684,325505.8486,326859.1489,314734.7674,331997.9895,353139.3584,280758.7855,221427.1863,252289.6263,201245,245698.5808,306671.8556,220415.4013,213561.7626,214523.9279,244603.4337,306885.3964,21993.46446,30624.34654,38397.61233,22722.28381,25880.9265,27863.82281,27303.81587,25619.73986,33659.87824,29960.7041,28391.14418,151488.523,139187.7529,138018.3296,120780.3498,100811.5791,128972.0797,143988.5849,140274.2877,128439.3886,113350.3808,123638.1929
Acot13|Q9CQR4,6396785.391,5009503.756,5699929.741,6045995.629,3534038.965,6752594.458,4868594.38,4732027.298,5033435.589,4882115.464,6533241.35,2367667.452,2387296.444,2441255.503,2407324.124,2881592.071,2408436.003,2574370.542,3074178.524,2716649.608,2735007.383,2249012.738,2916923.194,2445404.587,2497878.844,2592497.707,2602275.24,2870637.097,2285592.465,2670592.335,2336797.063,2628981.033,3023858.254,6175120.356,4999513.952,5803417.422,4612768.215,3318227.177,6057046.898,5419688.217,4532016.658,4470956.984,3685318.365,6035870.666
Acot2|Q9QYR9,47706.63215,25469.48143,37328.34326,44512.87167,45189.23408,49433.91158,51751.73405,36610.15591,40857.3664,47798.21327,50951.98011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35814.50058,26932.53797,43118.63544,41459.84586,36355.9699,39457.42606,35794.4524,34830.51078,23110.79564,40057.81919,34643.20643,24159.59745,23717.40949,22869.10315,21714.84557,24093.97685,22326.39357,20607.17641,15416.3471,19439.85274,19820.25847,27406.59261
Acot7|Q91V12,10986173.27,11388601.78,11057776.62,12340992.6,11271139.12,11373027.38,10899918.71,11502636.3,13214252.37,12544812.65,11461704.19,17424845.28,19928769.2,20084715.97,20858990.11,15661586,17532559.67,20575743.04,18658207.95,14499332,20511435.94,16583630.54,15131777.14,12446468.64,13237375.58,12275993.06,12397783.46,15283702.02,14689082.83,14602254.89,13967142.41,16060961.98,16180707.16,10054415.82,12228275.08,11067379.46,9226568.224,10470981.69,9977013.257,9827584.2,9994441.434,10181214.76,9542245.294,10660071.55
Acot9|Q9R0X4,5527041.766,4397747.016,4536317.008,4642969.929,3774503.682,5691056.276,4176080.373,3989134.838,4639451.504,4997630.965,5425153.91,3042400.475,2821056.276,2853857.537,2935088.725,3119964.804,2984526.243,2655013.299,3149143.679,2829930.19,2949629.017,3060859.54,2662594.572,2410264.759,2033333.6,2708992.958,2431332.402,2720314.693,2144724.734,2415530.464,2257964.17,2041467.857,2626841.762,2811198.167,2373291.739,2477809.96,2254293.661,1982816.35,2871141.825,2387764.908,2257748.046,2082431.726,1597069.418,2743585.804
Acox1|Q9R0H0,1783863.24,1723625.204,2048911.059,2145434.935,2511285.596,1872315.59,2360401.192,1967294.621,2628714.557,2680879.634,1839064.652,1230124.961,1388760.652,1467593.362,1378289.645,1607967.159,1342794.857,1769815.36,1437205.196,1644623.734,1356556.941,1376577.397,984605.8536,1220861.136,1125829.461,1219221.507,1173288.643,1094955.583,1161278.467,1220464.268,1072213.527,1170534.653,1056239.131,2464949.101,2669368.799,3442077.181,3666847.335,3378413.369,2474718.373,3296729.961,3363065.056,3489258.569,3542243.035,2358347.806
Acp1|Q9D358,2287141.996,2538155.643,2399918.826,2559411.066,2705331.193,2545393.875,2271492.286,2481975.52,2539272.465,2344724.218,2454418.129,72214.3994,70656.3974,66321.05905,84022.67521,67421.19214,78379.38401,85070.50133,73675.5299,57853.14892,69155.2794,79224.23975,289274.504,249984.4953,212716.4336,258036.8967,370531.275,302485.4001,313755.5702,319036.2018,342523.1693,311856.7237,296147.8445,46054.728,60441.0902,43882.59218,47473.30115,64340.01118,41525.95113,42964.27597,41890.33146,51518.61082,41428.96308,40877.88009
Acp6|Q8BP40,356946.1425,373019.0374,375390.0149,357919.1745,317760.4644,434021.7952,375833.6837,344072.7084,337926.6143,376194.7455,409120.9439,312857.2194,314686.7286,319289.2954,386333.0941,340849.4571,317605.4692,312819.5084,378839.7144,372824.3836,353977.4211,345745.3228,964899.4778,969621.1833,922187.8701,1120431.453,966876.7122,939455.9886,824224.2323,939552.7581,993045.4512,993618.5334,1012229.662,175580.8536,143706.8504,111472.6018,120810.096,112858.3678,175318.1601,162045.8218,116022.5539,145433.4271,122444.5642,161286.8913
Acsbg1|Q99PU5,4564376.597,3720816.666,3694248.594,4057246.9,4503207.074,4808464.125,4443177.077,4331509.15,4705455.704,4418554.687,4886867.024,6306724.093,5104380.481,6022188.891,5899597.094,5864474.094,6653137.552,6274657.348,5141734.379,5658321.892,5357706.948,6901734.605,4914293.362,4618699.122,5473108.658,4727492.551,4891330.495,5059239.101,5386441.806,5320293.772,4840346.086,5131506.632,5093627.35,5995131.82,5828623.28,7014805.265,6017999.231,5835738.389,6234941.329,6340227.81,6985189.067,6356096.148,5961529.697,5842196.317
Acsf2|Q8VCW8,208930.2124,89954.05277,101378.7951,98182.70367,92496.23561,230216.7491,160612.8618,98682.01222,112613.0958,134444.1133,225400.5832,73746.94524,56084.02877,69045.89009,77645.34072,54354.48146,79745.87042,69544.96719,77820.73661,60556.27292,66153.52798,78354.36312,619004.5826,452542.8429,459151.2519,498738.941,428643.4668,679808.5054,477696.5923,430759.3708,446008.2665,435043.6854,666432.3772,238326.9841,154493.2016,132881.9688,102958.8683,113893.6311,242745.0943,160475.1651,128496.9138,128054.6286,103387.4216,216883.3161
Acsf3|Q3URE1,429609.2779,323959.2093,332142.3474,369562.1276,327298.0859,440561.5715,340947.2922,310039.8185,336261.4155,382872.1956,446183.7637,1153811.766,1003550.424,1042764.212,1194961.66,1158622.094,1220294.632,949272.2019,1154594.231,1059008.169,1137888.555,1159452.708,834340.4941,772687.595,818484.6757,813785.8567,748140.5126,863215.8982,718991.3699,803741.5233,773891.4197,829764.8712,872358.6814,911734.116,875329.9508,873757.4299,734515.9633,714515.8509,972732.6253,910556.936,775093.0848,678404.7221,613003.055,812653.1467
Acsl1|P41216,4035867.534,3799238.708,3741367.112,3889812.751,3722559.82,4421360.491,4247452.557,3972759.573,4064274.007,4383534.536,4268252.194,2858266.28,2635403.008,2681515.261,2659082.776,3276823.965,2966036.735,2692683.076,2994279.947,3126813.486,2704236.565,2868619.14,3728461.249,3776057.361,3519220.829,3707373.99,4052077.036,3676871.207,3243565.828,3750404.813,3495616.327,3520198.929,3682473.857,4276417.672,3991411.276,3927387.321,4480897.998,4098383.194,4251376.482,4207522.536,4061468.037,4125987.922,4010342.755,3986638.546
Acsl3|Q9CZW4,613512.7001,633992.3161,708473.9657,669808.1253,706809.3721,651449.5965,793275.2569,725591.6776,792318.3736,780010.5878,654779.7528,1105431.316,1320067.955,1336981.528,1318520.904,1466611.818,1194869.718,1405846.513,1296024.522,1403145.745,1407676.309,1151746.647,2179471.48,2265119.443,2175948.786,2504282.299,2134575.839,2326223.537,2168603.917,2150636.364,1788239.725,2329556.724,2289952.062,1432220.546,1464220.501,1778321.562,1584619.278,1700675.138,1416435.951,1789629.93,1701122.318,1699590.73,1646693.492,1360669.952
Acsl4|Q9QUJ7,227091.6143,238755.7839,224756.5135,227457.8339,183631.6213,218555.8105,216353.021,269011.7704,259857.6578,276889.1007,219055.681,533776.2076,568798.3836,527840.136,530500.7785,598917.3153,559698.3713,499664.1135,594134.8802,624972.9588,572612.8443,623433.0808,364208.4305,398373.9459,333157.7469,457592.5349,408500.5023,400079.282,396981.3555,374283.6256,383003.3355,357706.5767,386856.9634,457696.9452,422873.4939,487911.9174,566865.6718,537305.4879,460289.0472,504700.4472,513183.465,544308.9713,623514.8901,454686.904
Acsl5|Q8JZR0,86227.80955,94135.25432,89301.34749,108473.9924,105070.6081,93118.58365,113723.6573,106488.4945,140511.8921,144761.0287,90006.34253,74713.04085,108845.5571,92405.74886,113041.1081,123622.6679,68669.41053,100347.4945,111603.8217,115739.9036,115135.4738,76584.02077,63258.58642,93977.19669,70486.98415,100251.9567,90417.15246,89225.04675,77597.61582,79670.15131,77407.76731,115587.9302,73985.11869,66913.54105,73279.85523,77653.86905,78076.15537,81742.49182,66223.84109,78027.31385,84269.80515,80784.13068,90298.99782,62158.28837
Acsl6|Q91WC3,9296319.343,7031577.446,7628447.712,8156950.19,8806553.123,9815991.549,10240970.52,8400686.618,9691003.832,9799317.344,9778131.651,13611155.19,11025777.18,12528687.05,11743517.22,12578429.97,13959728.85,12254177.56,12601480.54,13518753.13,12030477.99,14311498.92,6074041.682,6386625.984,5803542.989,6061071.32,5880644.387,7199005.317,6082398.711,5721979.709,4958492.899,5837030.251,6667882.203,14070797.39,10665718.8,13428411.74,12601250.44,11485685.67,13340221.56,14749094.06,13424090.83,13701158.4,12871243.5,13661767.69
Acss1|Q99NB1,193119.466,103378.2701,132630.8106,144779.9659,142759.3374,214567.1611,196647.1284,129488.4849,163286.879,146745.8607,205895.4967,58629.88573,57929.83604,56228.69594,57997.29947,57762.55695,57505.99496,54500.3022,57193.6557,47060.64966,56484.95292,62741.91159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44962.79569,35302.38986,29439.49207,17389.58939,22647.60911,48182.99295,28625.65325,22182.40003,26165.54328,21327.99528,39619.83534
Actb|P60710,242447016.6,271624885.4,264486075.6,268844890.1,298165460,248962685.4,285924096.9,261225992.4,275062511.5,273406064.5,247576569.1,363779385.7,416577149.1,373305433.2,380777530.9,371724208.2,374519797.5,427590248.9,369598192,362322489.2,358602925.9,365791492.5,325496621.8,306643128.1,333491042.4,295276682.7,322395597.2,314366167.3,304122411.9,315733817.6,322488749.4,348878153.6,313282319.4,247652163.3,319024300.4,258351395.3,278898851.4,310030662.9,245550608.9,249973896.4,253498256.7,284640963.9,290392851.6,280456164
Actbl2|Q8BFZ3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480.428696,2107.384443,1896.515506,2396.229676,3611.418536,NA,NA,4457.578744,2402.137331,2008.496176,1948.324456,3490.809571,3646.012594,3898.485248,3982.574893,5356.955353,2293.65007,5548.2796,3520.629832,4319.623445,3830.362804,5023.889669
Actc1|P68033,984071.7296,764608.8463,1141837.463,1032485.401,799868.1018,1084267.747,878043.1773,1114897.219,632470.8603,753751.8089,1022942.476,12470574.04,10900071.58,10774253.7,8502401.098,11029554.93,11065862.72,9784377.991,9762313.462,8990299.112,9364066.345,11525676.45,11933290.21,14309480.84,18557809.22,11715604.28,12958478.32,15480360.36,14129522.31,12758082.64,10482074.67,11313598.08,13022043.51,12418000.34,15372668.13,10510679.91,10735544.54,12913302.32,12007044.37,11409068.53,10791138.1,12459576.58,12963337.42,14203424.48
Actn1|Q7TPR4,17790904.51,20202276.21,21140076.08,17516335.52,14275341.82,17957391.24,16014843.88,23473568.13,18237219.74,22021336.6,17332467.58,15484405.11,14237289.45,15960148.07,10964736.64,19178872.2,15789626.94,15614192.93,18707848.63,19919750.08,18275446.18,16150834.33,23254333.48,30334473.81,28372151.8,24295699.67,28421857.14,24391903.7,28692995.89,27480481,31138383.88,23520283.4,24214639.09,27131015.36,26815894.56,19674007.7,32758013.57,23604684.38,27883928.62,25377100.01,32780787.57,34456878.01,38235827.46,27954777.16
Actn2|Q9JI91,7883854.966,10747890.31,10944430.78,9582801.333,9670869.962,7966120.272,10609190.15,12414290.8,10283983.7,10808373.45,8147919.702,3510144.159,3682716.79,3710125.081,2746688.837,4607598.954,3588707.032,3765383.966,4180884.863,4990736.347,4333493.271,3587910.238,8023302.778,9702322.378,7787855.817,8217399.251,10509377.32,8470358.827,8916303.56,10455896.35,10974281.36,8908373.625,8493986.045,9655366.465,10979015,8657028.793,13147820.1,11716437.67,9864036.224,11401639.19,13518632.9,14762865.88,15816529.94,9953264.841
Actn4|P57780,4336891.276,4956209.248,4459286.061,4456947.454,4263728.065,4579773.658,3900498.785,5237969.114,4105269.984,4688129.416,4508955.896,4112089.609,4855669.086,4110144.35,2698645.249,3871785.506,4227087.553,3915513.222,4776316.842,4397292.217,4074867.18,4322796.51,3821152.971,4292557.829,5100152.778,3963335.935,3871730.544,4036241.488,4170474.802,3624461.147,3976430.54,3758564.235,3950136.854,4719197.769,4962165.049,4238149.972,5511868.565,5530315.19,4882381.967,4176807.909,5229751.916,4988716.275,6379279.47,4903922.359
Actr10|Q9QZB7,593180.2222,570847.6914,568443.4366,654977.6825,670380.4494,574902.0163,621391.6792,598078.1947,776366.0746,742728.7344,578187.4231,1505440.623,1670917.538,1615088.05,1674312.421,1600930.004,1505201.866,1798846.852,1615946.048,1497590.131,1654111.885,1490925.708,693916.7321,703907.0399,697666.2716,602001.1444,753880.5503,753137.0852,730132.6352,784403.5184,868637.7913,852552.5538,811036.2087,1329882.933,1256505.949,1378213.269,1349506.85,1180130.995,1254896.071,1264896.735,1533949.427,1327331.304,1504732.916,1305510.519
